Time \ Tag,Ma_R4715_SSTEP,Ma_R4715_Pevent,Ma_R4715_PO_Tot,Ma_R4715_MPG_Tot,Ma_R4715_Gly_Tot,Ma_R4715_Cat_Tot,Ma_R4715_EPT_Tot
22-Aug-2015 00:20:00,11,140.8,882.4099121,31.05526352,0.00001345,2.82333446,
22-Aug-2015 00:21:00,11,140.8,882.4099121,31.05526352,0.00001345,2.82333446,
22-Aug-2015 00:22:00,11,140.8,882.4099121,31.05526352,0.00001345,2.82333446,
22-Aug-2015 00:23:00,11,140.81,882.4099121,31.05526352,0.00001345,2.82333446,
22-Aug-2015 00:24:00,11,140.81,882.4099121,31.05526352,0.00001345,2.82333446,
22-Aug-2015 00:25:00,11,140.81,882.4099121,31.05526352,0.00001345,2.82333446,
22-Aug-2015 00:26:00,11,140.81,886.1193848,31.19023895,0.00001345,2.83520007,
22-Aug-2015 00:27:00,11,140.81,886.1347046,31.19079781,0.00001345,2.83524919,
22-Aug-2015 00:28:00,11,140.81,886.1347046,31.19079781,0.00001345,2.83524919,
22-Aug-2015 00:29:00,11,140.81,886.1347046,31.19079781,0.00001345,2.83524919,
22-Aug-2015 00:30:00,11,140.81,886.1347046,31.19079781,0.00001345,2.83524919,
22-Aug-2015 00:31:00,11,140.82,886.1347046,31.19079781,0.00001345,2.83524919,
22-Aug-2015 00:32:00,11,140.82,886.1347046,31.19079781,0.00001345,2.83524919,
22-Aug-2015 00:33:00,11,140.82,886.1347046,31.19079781,0.00001345,2.83524919,
22-Aug-2015 00:34:00,11,140.82,886.1347046,31.19079781,0.00001345,2.83524919,
22-Aug-2015 00:35:00,11,140.82,886.1347046,31.19079781,0.00001345,2.83524919,
22-Aug-2015 00:36:00,11,140.82,889.8458252,31.32586098,0.00001345,2.84712839,
22-Aug-2015 00:37:00,11,140.82,889.8586426,31.32632828,0.00001345,2.8471694,
22-Aug-2015 00:38:00,11,140.83,889.8586426,31.32632828,0.00001345,2.8471694,
22-Aug-2015 00:39:00,11,140.83,889.8586426,31.32632828,0.00001345,2.8471694,
22-Aug-2015 00:40:00,11,140.83,889.8586426,31.32632828,0.00001345,2.8471694,
22-Aug-2015 00:41:00,11,140.83,889.8586426,31.32632828,0.00001345,2.8471694,
22-Aug-2015 00:42:00,11,140.83,889.8586426,31.32632828,0.00001345,2.8471694,
22-Aug-2015 00:43:00,11,140.83,889.8586426,31.32632828,0.00001345,2.8471694,
22-Aug-2015 00:44:00,11,140.83,889.8586426,31.32632828,0.00001345,2.8471694,
22-Aug-2015 00:45:00,11,140.83,889.8586426,31.32632828,0.00001345,2.8471694,
22-Aug-2015 00:46:00,11,140.84,893.5702515,31.46140862,0.00001345,2.85904527,
22-Aug-2015 00:47:00,11,140.84,893.5822754,31.46184731,0.00001345,2.85908389,
22-Aug-2015 00:48:00,11,140.84,893.5822754,31.46184731,0.00001345,2.85908389,
22-Aug-2015 00:49:00,11,140.84,893.5822754,31.46184731,0.00001345,2.85908389,
22-Aug-2015 00:50:00,11,140.84,893.5822754,31.46184731,0.00001345,2.85908389,
22-Aug-2015 00:51:00,11,140.84,893.5822754,31.46184731,0.00001345,2.85908389,
22-Aug-2015 00:52:00,11,140.84,893.5822754,31.46184731,0.00001345,2.85908389,
22-Aug-2015 00:53:00,11,140.84,893.5822754,31.46184731,0.00001345,2.85908389,
22-Aug-2015 00:54:00,11,140.85,893.5822754,31.46184731,0.00001345,2.85908389,
22-Aug-2015 00:55:00,11,140.85,893.5822754,31.46184731,0.00001345,2.85908389,
22-Aug-2015 00:56:00,11,140.85,897.3619995,31.59939575,0.00001345,2.87117982,
22-Aug-2015 00:57:00,11,140.85,897.3764038,31.59992027,0.00001345,2.87122607,
22-Aug-2015 00:58:00,11,140.85,897.3764038,31.59992027,0.00001345,2.87122607,
22-Aug-2015 00:59:00,11,140.85,897.3764038,31.59992027,0.00001345,2.87122607,
22-Aug-2015 01:00:00,11,140.85,897.3764038,31.59992027,0.00001345,2.87122607,
22-Aug-2015 01:01:00,11,140.86,897.3764038,31.59992027,0.00001345,2.87122607,
22-Aug-2015 01:02:00,11,140.86,897.3764038,31.59992027,0.00001345,2.87122607,
22-Aug-2015 01:03:00,11,140.86,897.3764038,31.59992027,0.00001345,2.87122607,
22-Aug-2015 01:04:00,11,140.86,897.3764038,31.59992027,0.00001345,2.87122607,
22-Aug-2015 01:05:00,11,140.86,897.3764038,31.59992027,0.00001345,2.87122607,
22-Aug-2015 01:06:00,11,140.86,901.147644,31.73715782,0.00001345,2.88329363,
22-Aug-2015 01:07:00,11,140.86,901.1641235,31.73775673,0.00001345,2.88334632,
22-Aug-2015 01:08:00,11,140.86,901.1641235,31.73775673,0.00001345,2.88334632,
22-Aug-2015 01:09:00,11,140.87,901.1641235,31.73775673,0.00001345,2.88334632,
22-Aug-2015 01:10:00,11,140.87,901.1641235,31.73775673,0.00001345,2.88334632,
22-Aug-2015 01:11:00,11,140.87,901.1641235,31.73775673,0.00001345,2.88334632,
22-Aug-2015 01:12:00,11,140.87,901.1641235,31.73775673,0.00001345,2.88334632,
22-Aug-2015 01:13:00,11,140.87,901.1641235,31.73775673,0.00001345,2.88334632,
22-Aug-2015 01:14:00,11,140.87,901.1641235,31.73775673,0.00001345,2.88334632,
22-Aug-2015 01:15:00,11,140.87,901.1641235,31.73775673,0.00001345,2.88334632,
22-Aug-2015 01:16:00,11,140.87,904.9448242,31.8753624,0.00001345,2.89544559,
22-Aug-2015 01:17:00,11,140.88,904.9575195,31.87582588,0.00001345,2.89548635,
22-Aug-2015 01:18:00,11,140.88,904.9575195,31.87582588,0.00001345,2.89548635,
22-Aug-2015 01:19:00,11,140.88,904.9575195,31.87582588,0.00001345,2.89548635,
22-Aug-2015 01:20:00,11,140.88,904.9575195,31.87582588,0.00001345,2.89548635,
22-Aug-2015 01:21:00,11,140.88,904.9575195,31.87582588,0.00001345,2.89548635,
22-Aug-2015 01:22:00,11,140.88,904.9575195,31.87582588,0.00001345,2.89548635,
22-Aug-2015 01:23:00,11,140.88,904.9575195,31.87582588,0.00001345,2.89548635,
22-Aug-2015 01:24:00,11,140.89,904.9575195,31.87582588,0.00001345,2.89548635,
22-Aug-2015 01:25:00,11,140.89,908.6651001,32.01077652,0.00001365,2.9073503,
22-Aug-2015 01:26:00,11,140.89,908.6816406,32.01137924,0.00001365,2.90740323,
22-Aug-2015 01:27:00,11,140.89,908.6816406,32.01137924,0.00001365,2.90740323,
22-Aug-2015 01:28:00,11,140.89,908.6816406,32.01137924,0.00001365,2.90740323,
22-Aug-2015 01:29:00,11,140.89,908.6816406,32.01137924,0.00001365,2.90740323,
22-Aug-2015 01:30:00,11,140.89,908.6816406,32.01137924,0.00001365,2.90740323,
22-Aug-2015 01:31:00,11,140.89,908.6816406,32.01137924,0.00001365,2.90740323,
22-Aug-2015 01:32:00,11,140.9,908.6816406,32.01137924,0.00001365,2.90740323,
22-Aug-2015 01:33:00,11,140.9,908.6816406,32.01137924,0.00001365,2.90740323,
22-Aug-2015 01:34:00,11,140.9,908.6816406,32.01137924,0.00001365,2.90740323,
22-Aug-2015 01:35:00,11,140.9,912.3884888,32.14632034,0.00001365,2.91926718,
22-Aug-2015 01:36:00,11,140.9,912.4053955,32.14693451,0.00001365,2.9193213,
22-Aug-2015 01:37:00,11,140.9,912.4053955,32.14693451,0.00001365,2.9193213,
22-Aug-2015 01:38:00,11,140.9,912.4053955,32.14693451,0.00001365,2.9193213,
22-Aug-2015 01:39:00,11,140.9,912.4053955,32.14693451,0.00001365,2.9193213,
22-Aug-2015 01:40:00,11,140.91,912.4053955,32.14693451,0.00001365,2.9193213,
22-Aug-2015 01:41:00,11,140.91,912.4053955,32.14693451,0.00001365,2.9193213,
22-Aug-2015 01:42:00,11,140.91,912.4053955,32.14693451,0.00001365,2.9193213,
22-Aug-2015 01:43:00,11,140.91,912.4053955,32.14693451,0.00001365,2.9193213,
22-Aug-2015 01:44:00,11,140.91,912.4053955,32.14693451,0.00001365,2.9193213,
22-Aug-2015 01:45:00,11,140.91,916.1221924,32.28223419,0.00001384,2.93121457,
22-Aug-2015 01:46:00,11,140.91,916.1359863,32.28273773,0.00001384,2.93125868,
22-Aug-2015 01:47:00,11,140.92,916.1359863,32.28273773,0.00001384,2.93125868,
22-Aug-2015 01:48:00,11,140.92,916.1359863,32.28273773,0.00001384,2.93125868,
22-Aug-2015 01:49:00,11,140.92,916.1359863,32.28273773,0.00001384,2.93125868,
22-Aug-2015 01:50:00,11,140.92,916.1359863,32.28273773,0.00001384,2.93125868,
22-Aug-2015 01:51:00,11,140.92,916.1359863,32.28273773,0.00001384,2.93125868,
22-Aug-2015 01:52:00,11,140.92,916.1359863,32.28273773,0.00001384,2.93125868,
22-Aug-2015 01:53:00,11,140.92,916.1359863,32.28273773,0.00001384,2.93125868,
22-Aug-2015 01:54:00,11,140.92,916.1359863,32.28273773,0.00001384,2.93125868,
22-Aug-2015 01:55:00,11,140.93,919.9102783,32.4201088,0.00001404,2.94333625,
22-Aug-2015 01:56:00,11,140.93,919.9234619,32.42058945,0.00001404,2.94337845,
22-Aug-2015 01:57:00,11,140.93,919.9234619,32.42058945,0.00001404,2.94337845,
22-Aug-2015 01:58:00,11,140.93,919.9234619,32.42058945,0.00001404,2.94337845,
22-Aug-2015 01:59:00,11,140.93,919.9234619,32.42058945,0.00001404,2.94337845,
22-Aug-2015 02:00:00,11,140.93,919.9234619,32.42058945,0.00001404,2.94337845,
22-Aug-2015 02:01:00,11,140.93,919.9234619,32.42058945,0.00001404,2.94337845,
22-Aug-2015 02:02:00,11,140.93,919.9234619,32.42058945,0.00001404,2.94337845,
22-Aug-2015 02:03:00,11,140.94,919.9234619,32.42058945,0.00001404,2.94337845,
22-Aug-2015 02:04:00,11,140.94,919.9234619,32.42058945,0.00001404,2.94337845,
22-Aug-2015 02:05:00,11,140.94,923.6325684,32.55558777,0.00001404,2.95524883,
22-Aug-2015 02:06:00,11,140.94,923.6477661,32.5561409,0.00001404,2.95529747,
22-Aug-2015 02:07:00,11,140.94,923.6477661,32.5561409,0.00001404,2.95529747,
22-Aug-2015 02:08:00,11,140.94,923.6477661,32.5561409,0.00001404,2.95529747,
22-Aug-2015 02:09:00,11,140.94,923.6477661,32.5561409,0.00001404,2.95529747,
22-Aug-2015 02:10:00,11,140.95,923.6477661,32.5561409,0.00001404,2.95529747,
22-Aug-2015 02:11:00,11,140.95,923.6477661,32.5561409,0.00001404,2.95529747,
22-Aug-2015 02:12:00,11,140.95,923.6477661,32.5561409,0.00001404,2.95529747,
22-Aug-2015 02:13:00,11,140.95,923.6477661,32.5561409,0.00001404,2.95529747,
22-Aug-2015 02:14:00,11,140.95,923.6477661,32.5561409,0.00001404,2.95529747,
22-Aug-2015 02:15:00,11,140.95,927.4229126,32.69358826,0.00001404,2.96738219,
22-Aug-2015 02:16:00,11,140.95,927.4404907,32.69422913,0.00001404,2.96743846,
22-Aug-2015 02:17:00,11,140.95,927.4404907,32.69422913,0.00001404,2.96743846,
22-Aug-2015 02:18:00,11,140.96,927.4404907,32.69422913,0.00001404,2.96743846,
22-Aug-2015 02:19:00,11,140.96,927.4404907,32.69422913,0.00001404,2.96743846,
22-Aug-2015 02:20:00,11,140.96,927.4404907,32.69422913,0.00001404,2.96743846,
22-Aug-2015 02:21:00,11,140.96,927.4404907,32.69422913,0.00001404,2.96743846,
22-Aug-2015 02:22:00,11,140.96,927.4404907,32.69422913,0.00001404,2.96743846,
22-Aug-2015 02:23:00,11,140.96,927.4404907,32.69422913,0.00001404,2.96743846,
22-Aug-2015 02:24:00,11,140.96,927.4404907,32.69422913,0.00001404,2.96743846,
22-Aug-2015 02:25:00,11,140.96,931.2151489,32.83158875,0.00001404,2.9795146,
22-Aug-2015 02:26:00,11,140.97,931.2286377,32.83208084,0.00001404,2.97955775,
22-Aug-2015 02:27:00,11,140.97,931.2286377,32.83208084,0.00001404,2.97955775,
22-Aug-2015 02:28:00,11,140.97,931.2286377,32.83208084,0.00001404,2.97955775,
22-Aug-2015 02:29:00,11,140.97,931.2286377,32.83208084,0.00001404,2.97955775,
22-Aug-2015 02:30:00,11,140.97,931.2286377,32.83208084,0.00001404,2.97955775,
22-Aug-2015 02:31:00,11,140.97,931.2286377,32.83208084,0.00001404,2.97955775,
22-Aug-2015 02:32:00,11,140.97,931.2286377,32.83208084,0.00001404,2.97955775,
22-Aug-2015 02:33:00,11,140.98,931.2286377,32.83208084,0.00001404,2.97955775,
22-Aug-2015 02:34:00,11,140.98,931.2286377,32.83208084,0.00001404,2.97955775,
22-Aug-2015 02:35:00,11,140.98,934.9432373,32.96730042,0.00001404,2.99144673,
22-Aug-2015 02:36:00,11,140.98,934.9588623,32.9678688,0.00001404,2.99149656,
22-Aug-2015 02:37:00,11,140.98,934.9588623,32.9678688,0.00001404,2.99149656,
22-Aug-2015 02:38:00,11,140.98,934.9588623,32.9678688,0.00001404,2.99149656,
22-Aug-2015 02:39:00,11,140.98,934.9588623,32.9678688,0.00001404,2.99149656,
22-Aug-2015 02:40:00,11,140.98,934.9588623,32.9678688,0.00001404,2.99149656,
22-Aug-2015 02:41:00,11,140.99,934.9588623,32.9678688,0.00001404,2.99149656,
22-Aug-2015 02:42:00,11,140.99,934.9588623,32.9678688,0.00001404,2.99149656,
22-Aug-2015 02:43:00,11,140.99,934.9588623,32.9678688,0.00001404,2.99149656,
22-Aug-2015 02:44:00,11,140.99,934.9588623,32.9678688,0.00001404,2.99149656,
22-Aug-2015 02:45:00,11,140.99,938.6868286,33.1035881,0.00001404,3.00342727,
22-Aug-2015 02:46:00,11,140.99,938.7042236,33.10422134,0.00001404,3.00348306,
22-Aug-2015 02:47:00,11,140.99,938.7042236,33.10422134,0.00001404,3.00348306,
22-Aug-2015 02:48:00,11,140.99,938.7042236,33.10422134,0.00001404,3.00348306,
22-Aug-2015 02:49:00,11,141,938.7042236,33.10422134,0.00001404,3.00348306,
22-Aug-2015 02:50:00,11,141,938.7042236,33.10422134,0.00001404,3.00348306,
22-Aug-2015 02:51:00,11,141,938.7042236,33.10422134,0.00001404,3.00348306,
22-Aug-2015 02:52:00,11.99664974,141,938.7042236,33.10422134,0.00001404,3.00348306,
22-Aug-2015 02:53:00,12,146.66,938.7042236,33.10422134,0.00001404,3.00348306,
22-Aug-2015 02:54:00,12,152.34,940.3401489,33.16381836,0.00001404,3.00868773,
22-Aug-2015 02:55:00,12,158.02,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 02:56:00,12,163.7,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 02:57:00,12,169.37,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 02:58:00,12,175.05,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 02:59:00,12,180.73,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:00:00,12,186.41,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:01:00,12,192.09,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:02:00,12,197.77,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:03:00,12,203.44,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:04:00,12,209.12,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:05:00,12,214.8,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:06:00,12,220.48,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:07:00,12,226.16,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:08:00,12,231.84,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:09:00,12,237.52,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:10:00,12,243.19,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:11:00,12,248.87,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:12:00,12,254.55,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:13:00,12,260.23,940.345459,33.16400909,0.00001404,3.00870442,
22-Aug-2015 03:14:00,12,265.91,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:15:00,12,271.59,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:16:00,12,277.27,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:17:00,12,282.94,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:18:00,12,288.62,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:19:00,12,294.3,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:20:00,12.99646664,299.98,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:21:00,13,299.01,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:22:00,13,298.01,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:23:00,13,297.01,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:24:00,13,296.02,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:25:00,13,295.02,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:26:00,13,294.02,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:27:00,13,293.03,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:28:00,13,292.03,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:29:00,13,291.03,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:30:00,13,290.04,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:31:00,13,289.04,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:32:00,13,288.04,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:33:00,13,287.05,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:34:00,13,286.05,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:35:00,13,285.05,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:36:00,13,284.06,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:37:00,13,283.06,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:38:00,13,282.06,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:39:00,13,281.07,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:40:00,13,280.07,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:41:00,13,279.07,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:42:00,13,278.08,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:43:00,13,277.08,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:44:00,13,276.08,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:45:00,13,275.09,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:46:00,13,274.09,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:47:00,13,273.09,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:48:00,13,272.1,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:49:00,13,271.1,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:50:00,13,270.1,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:51:00,13,269.11,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:52:00,13,268.11,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:53:00,13,267.11,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:54:00,13,266.12,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:55:00,13,265.12,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:56:00,13,264.12,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:57:00,13,263.13,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:58:00,13,262.13,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 03:59:00,13,261.13,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:00:00,13,260.14,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:01:00,13,259.14,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:02:00,13,258.14,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:03:00,13,257.15,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:04:00,13,256.15,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:05:00,13,255.15,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:06:00,13,254.16,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:07:00,13,253.16,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:08:00,13,252.16,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:09:00,13,251.17,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:10:00,13,250.17,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:11:00,13,249.17,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:12:00,13,248.18,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:13:00,13,247.18,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:14:00,13,246.18,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:15:00,13,245.19,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:16:00,13,244.19,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:17:00,13,243.19,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:18:00,13,242.2,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:19:00,13,241.2,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:20:00,13,240.2,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:21:00,13,239.21,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:22:00,13,238.21,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:23:00,13,237.21,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:24:00,13,236.22,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:25:00,13,235.22,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:26:00,13,234.22,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:27:00,13,233.23,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:28:00,13,232.23,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:29:00,13,231.23,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:30:00,13,230.24,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:31:00,13,229.24,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:32:00,13,228.24,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:33:00,13,227.25,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:34:00,13,226.25,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:35:00,13,225.25,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:36:00,13,224.26,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:37:00,13,223.26,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:38:00,13,222.27,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:39:00,13,221.27,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:40:00,13,220.27,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:41:00,13,219.28,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:42:00,13,218.28,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:43:00,13,217.28,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:44:00,13,216.29,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:45:00,13,215.29,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:46:00,13,214.29,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:47:00,13,213.3,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:48:00,13,212.3,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:49:00,13,211.3,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:50:00,13,210.31,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:51:00,13,209.31,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:52:00,13,208.31,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:53:00,13,207.32,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:54:00,13,206.32,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:55:00,13,205.32,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:56:00,13,204.33,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:57:00,13,203.33,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:58:00,13,202.33,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 04:59:00,13,201.34,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:00:00,13,200.34,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:01:00,13,199.34,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:02:00,13,198.35,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:03:00,13,197.35,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:04:00,13,196.35,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:05:00,13,195.36,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:06:00,13,194.36,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:07:00,13,193.36,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:08:00,13,192.37,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:09:00,13,191.37,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:10:00,13,190.37,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:11:00,13,189.38,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:12:00,13,188.38,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:13:00,13,187.38,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:14:00,13,186.39,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:15:00,13,185.39,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:16:00,13,184.39,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:17:00,13,183.4,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:18:00,13,182.4,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:19:00,13,181.4,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:20:00,13,180.41,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:21:00,13,179.41,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:22:00,13,178.41,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:23:00,13,177.42,940.345459,33.16400909,0.00001404,3.00870466,
22-Aug-2015 05:24:00,13,176.42,940.345459,33.16400909,0.00001404,3.00870466,
